# file
# or
# 2:geneCompleteness
EbroNfe1_004936-T1 39603
EbroNfe1_004942-T1 31056
EbroNfe1_004949-T1 28536
EbroNfe1_004951-T1 26039
EbroNfe1_004953-T1 23995
EbroNfe1_004957-T1 17761
EbroNfe1_004970-T1 14344
EbroNfe1_004978-T1 10389
EbroNfe1_004984-T1 8056
EbroNfe1_004987-T1 6527
EbroNfe1_004990-T1 813
EbroNfe1_005048-T1 519
EbroNfe1_005062-T1 10923
EbroNfe1_005066-T1 13792
EbroNfe1_005070-T1 15321
EbroNfe1_005074-T1 18488
EbroNfe1_005077-T1 19959
EbroNfe1_005085-T1 24024
EbroNfe1_005091-T1 22631
EbroNfe1_005097-T1 17835
EbroNfe1_005102-T1 15440
EbroNfe1_005107-T1 11427
EbroNfe1_005111-T1 9052
EbroNfe1_005122-T1 1324
EbroNfe1_005159-T1 138
EbroNfe1_005164-T1 4786
EbroNfe1_005168-T1 7107
EbroNfe1_005171-T1 10526
EbroNfe1_005178-T1 15306
EbroNfe1_005185-T1 23433
EbroNfe1_005189-T1 26388
EbroNfe1_005190-T1 27869
EbroNfe1_005194-T1 30355
EbroNfe1_005196-T1 33014
EbroNfe1_005199-T1 36172
EbroNfe1_005201-T1 37323
EbroNfe1_005205-T1 41715
EbroNfe1_005212-T1 38854
EbroNfe1_005216-T1 34540
EbroNfe1_005222-T1 31765
EbroNfe1_005224-T1 30010
EbroNfe1_005229-T1 27669
EbroNfe1_005233-T1 25845
EbroNfe1_005243-T1 13818
EbroNfe1_005250-T1 10430
EbroNfe1_005255-T1 7635
EbroNfe1_005258-T1 6609
EbroNfe1_005259-T1 5775
EbroNfe1_005262-T1 3650
EbroNfe1_005265-T1 1667
EbroNfe1_005268-T1 270
EbroNfe1_005295-T1 608
EbroNfe1_005298-T1 2607
EbroNfe1_005303-T1 4670
EbroNfe1_005306-T1 6822
EbroNfe1_005312-T1 8684
EbroNfe1_005326-T1 16891
EbroNfe1_005334-T1 17464
EbroNfe1_005336-T1 8931
EbroNfe1_005350-T1 8111
EbroNfe1_005352-T1 6823
EbroNfe1_005356-T1 3552
EbroNfe1_005364-T1 2282
EbroNfe1_005365-T1 418
EbroNfe1_005387-T1 0
EbroNfe1_005397-T1 8777
EbroNfe1_005400-T1 11320
EbroNfe1_005407-T1 16811
EbroNfe1_005411-T1 18276
EbroNfe1_005413-T1 19859
EbroNfe1_005417-T1 20678
EbroNfe1_005419-T1 22049
EbroNfe1_005422-T1 23874
EbroNfe1_005427-T1 27619
EbroNfe1_005428-T1 28955
EbroNfe1_005437-T1 31970
EbroNfe1_005441-T1 34654
EbroNfe1_005445-T1 36152
EbroNfe1_005449-T1 33379
EbroNfe1_005452-T1 28904
EbroNfe1_005459-T1 23397
EbroNfe1_005465-T1 18216
EbroNfe1_005468-T1 16586
EbroNfe1_005470-T1 11975
EbroNfe1_005474-T1 9837
EbroNfe1_005477-T1 7862
EbroNfe1_005479-T1 6621
EbroNfe1_005481-T1 4908
EbroNfe1_005487-T1 1898
EbroNfe1_005490-T1 130
EbroNfe1_005523-T1 494
EbroNfe1_005526-T1 1931
EbroNfe1_005531-T1 3854
EbroNfe1_005539-T1 8588
EbroNfe1_005543-T1 11171
EbroNfe1_005547-T1 12957
EbroNfe1_005553-T1 10635
EbroNfe1_005557-T1 7769
EbroNfe1_005558-T1 6804
EbroNfe1_005562-T1 5595
EbroNfe1_005565-T1 2017
EbroNfe1_005597-T1 572
EbroNfe1_005601-T1 3552
EbroNfe1_005607-T1 8177
EbroNfe1_005612-T1 5311
EbroNfe1_005616-T1 92
EbroNfe1_005735-T1 127
EbroNfe1_005739-T1 2179
EbroNfe1_005749-T1 2564
EbroNfe1_005750-T1 248
EbroNfe1_005765-T1 2543
EbroNfe1_005770-T1 5213
EbroNfe1_005775-T1 1722
EbroNfe1_005791-T1 3540
EbroNfe1_005793-T1 5749
EbroNfe1_005797-T1 5699
EbroNfe1_005800-T1 2245
EbroNfe1_005807-T1 359
EbroNfe1_005824-T1 306
EbroNfe1_005826-T1 1062
EbroNfe1_005828-T1 4055
EbroNfe1_005831-T1 7159
EbroNfe1_005834-T1 9139
EbroNfe1_005838-T1 11069
EbroNfe1_005842-T1 9451
EbroNfe1_005845-T1 6934
EbroNfe1_005847-T1 6086
EbroNfe1_005849-T1 2794
EbroNfe1_005851-T1 248
EbroNfe1_005856-T1 506
EbroNfe1_005857-T1 1801
EbroNfe1_005860-T1 3615
EbroNfe1_005954-T1 415
EbroNfe1_005960-T1 2282
EbroNfe1_005965-T1 4722
EbroNfe1_005973-T1 8144
EbroNfe1_005975-T1 9622
EbroNfe1_005978-T1 13663
EbroNfe1_005980-T1 15571
EbroNfe1_005982-T1 16938
EbroNfe1_005986-T1 20040
EbroNfe1_005991-T1 24781
EbroNfe1_005994-T1 26453
EbroNfe1_005996-T1 25118
EbroNfe1_005999-T1 18993
EbroNfe1_006001-T1 15894
EbroNfe1_006003-T1 8475
EbroNfe1_006007-T1 6447
EbroNfe1_006009-T1 4950
EbroNfe1_006011-T1 2074
EbroNfe1_006013-T1 579
EbroNfe1_006061-T1 800
EbroNfe1_006065-T1 4667
EbroNfe1_006069-T1 9837
EbroNfe1_006073-T1 11763
EbroNfe1_006076-T1 13815
EbroNfe1_006077-T1 15460
EbroNfe1_006079-T1 17152
EbroNfe1_006083-T1 19675
EbroNfe1_006085-T1 18157
EbroNfe1_006087-T1 16700
EbroNfe1_006089-T1 9402
EbroNfe1_006093-T1 6755
EbroNfe1_006095-T1 4164
EbroNfe1_006098-T1 1666
EbroNfe1_006099-T1 330
EbroNfe1_006142-T1 5007
EbroNfe1_006145-T1 8140
EbroNfe1_006147-T1 9428
EbroNfe1_006150-T1 11386
EbroNfe1_006153-T1 14199
EbroNfe1_006161-T1 21988
EbroNfe1_006164-T1 23970
EbroNfe1_006168-T1 26461
EbroNfe1_006175-T1 29593
EbroNfe1_006184-T1 30671
EbroNfe1_006191-T1 28541
EbroNfe1_006196-T1 26669
EbroNfe1_006204-T1 22508
EbroNfe1_006211-T1 20841
EbroNfe1_006218-T1 17503
EbroNfe1_006223-T1 14493
EbroNfe1_006232-T1 11070
EbroNfe1_006250-T1 275
EbroNfe1_006269-T1 311
EbroNfe1_006272-T1 1766
EbroNfe1_006275-T1 4425
EbroNfe1_006278-T1 6296
EbroNfe1_006281-T1 8691
EbroNfe1_006284-T1 11781
EbroNfe1_006288-T1 17159
EbroNfe1_006292-T1 19632
EbroNfe1_006294-T1 15970
EbroNfe1_006304-T1 9041
EbroNfe1_006310-T1 2422
EbroNfe1_006318-T1 1135
EbroNfe1_006340-T1 3188
EbroNfe1_006343-T1 6371
EbroNfe1_006344-T1 7505
EbroNfe1_006346-T1 9247
EbroNfe1_006353-T1 13368
EbroNfe1_006354-T1 15251
EbroNfe1_006356-T1 17306
EbroNfe1_006359-T1 19966
EbroNfe1_006361-T1 22188
EbroNfe1_006364-T1 25975
EbroNfe1_006366-T1 29146
EbroNfe1_006368-T1 31319
EbroNfe1_006369-T1 33812
EbroNfe1_006370-T1 34520
EbroNfe1_006373-T1 25848
EbroNfe1_006374-T1 23195
EbroNfe1_006377-T1 20060
EbroNfe1_006378-T1 18281
EbroNfe1_006381-T1 14788
EbroNfe1_006383-T1 13502
EbroNfe1_006384-T1 12329
EbroNfe1_006386-T1 10064
EbroNfe1_006388-T1 7430
EbroNfe1_006392-T1 4162
EbroNfe1_006394-T1 2821
EbroNfe1_006395-T1 1623
EbroNfe1_006397-T1 161
EbroNfe1_006418-T1 236
EbroNfe1_006421-T1 5214
EbroNfe1_006423-T1 6520
EbroNfe1_006426-T1 8301
EbroNfe1_006428-T1 9601
EbroNfe1_006429-T1 10403
EbroNfe1_006433-T1 11844
EbroNfe1_006436-T1 13293
EbroNfe1_006441-T1 15878
EbroNfe1_006446-T1 19526
EbroNfe1_006449-T1 23166
EbroNfe1_006450-T1 24923
EbroNfe1_006452-T1 26777
EbroNfe1_006454-T1 28905
EbroNfe1_006460-T1 33157
EbroNfe1_006464-T1 35851
EbroNfe1_006467-T1 38648
EbroNfe1_006470-T1 40399
EbroNfe1_006473-T1 38703
EbroNfe1_006475-T1 36320
EbroNfe1_006478-T1 32986
EbroNfe1_006482-T1 29106
EbroNfe1_006485-T1 27380
EbroNfe1_006486-T1 26651
EbroNfe1_006487-T1 24446
EbroNfe1_006489-T1 22416
EbroNfe1_006491-T1 17870
EbroNfe1_006492-T1 16556
EbroNfe1_006493-T1 13675
EbroNfe1_006495-T1 12303
EbroNfe1_006498-T1 9374
EbroNfe1_006502-T1 5612
EbroNfe1_006505-T1 4175
EbroNfe1_006507-T1 2044
EbroNfe1_006539-T1 451
EbroNfe1_006545-T1 3398
EbroNfe1_006551-T1 6816
EbroNfe1_006552-T1 8114
EbroNfe1_006558-T1 10630
EbroNfe1_006566-T1 17787
EbroNfe1_006570-T1 20037
EbroNfe1_006576-T1 23405
EbroNfe1_006579-T1 24696
EbroNfe1_006581-T1 25747
EbroNfe1_006583-T1 27309
EbroNfe1_006586-T1 28762
EbroNfe1_006591-T1 31696
EbroNfe1_006593-T1 33854
EbroNfe1_006597-T1 36019
EbroNfe1_006602-T1 40292
EbroNfe1_006606-T1 43358
EbroNfe1_006613-T1 48942
EbroNfe1_006619-T1 52913
EbroNfe1_006624-T1 55980
EbroNfe1_006627-T1 58071
EbroNfe1_006633-T1 61753
EbroNfe1_006637-T1 64151
EbroNfe1_006640-T1 66941
EbroNfe1_006642-T1 68586
EbroNfe1_006643-T1 70496
EbroNfe1_006646-T1 72966
EbroNfe1_006649-T1 75078
EbroNfe1_006652-T1 76006
EbroNfe1_006656-T1 79445
EbroNfe1_006658-T1 81174
EbroNfe1_006660-T1 84249
EbroNfe1_006662-T1 85547
EbroNfe1_006664-T1 88773
EbroNfe1_006666-T1 90885
EbroNfe1_006668-T1 92865
EbroNfe1_006670-T1 96226
EbroNfe1_006672-T1 99672
EbroNfe1_006674-T1 102386
EbroNfe1_006680-T1 119659
EbroNfe1_006686-T1 125460
EbroNfe1_006692-T1 133301
EbroNfe1_006696-T1 143049
EbroNfe1_006702-T1 150405
EbroNfe1_006703-T1 151602
EbroNfe1_006708-T1 154617
EbroNfe1_006710-T1 162818
EbroNfe1_006712-T1 167067
EbroNfe1_006714-T1 169831
EbroNfe1_006717-T1 168113
EbroNfe1_006720-T1 166177
EbroNfe1_006723-T1 164474
EbroNfe1_006725-T1 162567
EbroNfe1_006726-T1 158555
EbroNfe1_006734-T1 157638
EbroNfe1_006736-T1 156001
EbroNfe1_006740-T1 154548
EbroNfe1_006744-T1 152109
EbroNfe1_006748-T1 151083
EbroNfe1_006749-T1 149374
EbroNfe1_006751-T1 146670
EbroNfe1_006756-T1 143742
EbroNfe1_006758-T1 140329
EbroNfe1_006764-T1 139186
EbroNfe1_006765-T1 136766
EbroNfe1_006768-T1 133328
EbroNfe1_006773-T1 131685
EbroNfe1_006774-T1 127312
EbroNfe1_006781-T1 126405
EbroNfe1_006783-T1 123087
EbroNfe1_006788-T1 121300
EbroNfe1_006790-T1 120095
EbroNfe1_006792-T1 116566
EbroNfe1_006794-T1 114968
EbroNfe1_006796-T1 112936
EbroNfe1_006797-T1 108909
EbroNfe1_006800-T1 107765
EbroNfe1_006801-T1 104666
EbroNfe1_006809-T1 101185
EbroNfe1_006813-T1 98125
EbroNfe1_006815-T1 96491
EbroNfe1_006820-T1 95404
EbroNfe1_006823-T1 93850
EbroNfe1_006827-T1 90636
EbroNfe1_006831-T1 88995
EbroNfe1_006834-T1 86330
EbroNfe1_006836-T1 80727
EbroNfe1_006838-T1 78197
EbroNfe1_006841-T1 72836
EbroNfe1_006847-T1 71028
EbroNfe1_006852-T1 66967
EbroNfe1_006857-T1 64539
EbroNfe1_006860-T1 61589
EbroNfe1_006862-T1 59078
EbroNfe1_006865-T1 57570
EbroNfe1_006866-T1 56068
EbroNfe1_006867-T1 53100
EbroNfe1_006868-T1 52166
EbroNfe1_006869-T1 50976
EbroNfe1_006871-T1 49303
EbroNfe1_006873-T1 47445
EbroNfe1_006875-T1 43592
EbroNfe1_006879-T1 41295
EbroNfe1_006881-T1 37889
EbroNfe1_006884-T1 35760
EbroNfe1_006887-T1 31940
EbroNfe1_006890-T1 29691
EbroNfe1_006892-T1 26911
EbroNfe1_006895-T1 21291
EbroNfe1_006896-T1 18868
EbroNfe1_006898-T1 14632
EbroNfe1_006902-T1 7832
EbroNfe1_006903-T1 4627
EbroNfe1_006904-T1 3785
EbroNfe1_006905-T1 207
EbroNfe1_006915-T1 212
EbroNfe1_006918-T1 5116
EbroNfe1_006920-T1 7414
EbroNfe1_006921-T1 8648
EbroNfe1_006923-T1 10457
EbroNfe1_006924-T1 12147
EbroNfe1_006926-T1 15630
EbroNfe1_006931-T1 22587
EbroNfe1_006932-T1 26282
EbroNfe1_006936-T1 30889
EbroNfe1_006939-T1 35902
EbroNfe1_006943-T1 41465
EbroNfe1_006946-T1 44249
EbroNfe1_006950-T1 47789
EbroNfe1_006954-T1 49519
EbroNfe1_006956-T1 48738
EbroNfe1_006957-T1 47103
EbroNfe1_006958-T1 46093
EbroNfe1_006961-T1 42445
EbroNfe1_006965-T1 40362
EbroNfe1_006967-T1 35177
EbroNfe1_006972-T1 33304
EbroNfe1_006974-T1 30555
EbroNfe1_006978-T1 26901
EbroNfe1_006979-T1 25220
EbroNfe1_006981-T1 23107
EbroNfe1_006984-T1 21373
EbroNfe1_006986-T1 19759
EbroNfe1_006989-T1 17598
EbroNfe1_006990-T1 12126
EbroNfe1_006996-T1 7678
EbroNfe1_007000-T1 5379
EbroNfe1_007004-T1 1867
EbroNfe1_007009-T1 238
EbroNfe1_007046-T1 673
EbroNfe1_007063-T1 6568
EbroNfe1_007065-T1 8596
EbroNfe1_007067-T1 11451
EbroNfe1_007073-T1 17394
EbroNfe1_007076-T1 20638
EbroNfe1_007080-T1 24928
EbroNfe1_007081-T1 27319
EbroNfe1_007083-T1 31310
EbroNfe1_007087-T1 37254
EbroNfe1_007088-T1 41333
EbroNfe1_007089-T1 44118
EbroNfe1_007090-T1 45687
EbroNfe1_007093-T1 49496
EbroNfe1_007096-T1 51389
EbroNfe1_007097-T1 52671
EbroNfe1_007102-T1 53680
EbroNfe1_007104-T1 51561
EbroNfe1_007107-T1 50435
EbroNfe1_007109-T1 46247
EbroNfe1_007110-T1 42392
EbroNfe1_007114-T1 39135
EbroNfe1_007116-T1 37599
EbroNfe1_007117-T1 34955
EbroNfe1_007119-T1 31133
EbroNfe1_007121-T1 27486
EbroNfe1_007122-T1 21930
EbroNfe1_007125-T1 19895
EbroNfe1_007127-T1 17529
EbroNfe1_007129-T1 14048
EbroNfe1_007131-T1 12031
EbroNfe1_007134-T1 9236
EbroNfe1_007135-T1 8099
EbroNfe1_007136-T1 6075
EbroNfe1_007138-T1 4504
EbroNfe1_007139-T1 714
EbroNfe1_007144-T1 2461
EbroNfe1_007145-T1 5494
EbroNfe1_007146-T1 10644
EbroNfe1_007147-T1 13032
EbroNfe1_007149-T1 11974
EbroNfe1_007150-T1 7711
EbroNfe1_007153-T1 2530
EbroNfe1_007168-T1 2079
EbroNfe1_007170-T1 9469
EbroNfe1_007172-T1 11616
EbroNfe1_007173-T1 15600
EbroNfe1_007174-T1 16849
EbroNfe1_007175-T1 22476
EbroNfe1_007176-T1 24929
EbroNfe1_007177-T1 28084
EbroNfe1_007178-T1 32373
EbroNfe1_007179-T1 35173
EbroNfe1_007180-T1 38127
EbroNfe1_007181-T1 40522
EbroNfe1_007182-T1 43303
EbroNfe1_007184-T1 41772
EbroNfe1_007187-T1 38823
EbroNfe1_007190-T1 36925
EbroNfe1_007192-T1 33345
EbroNfe1_007194-T1 30371
EbroNfe1_007197-T1 26527
EbroNfe1_007200-T1 23454
EbroNfe1_007201-T1 21002
EbroNfe1_007205-T1 15012
EbroNfe1_007208-T1 12119
EbroNfe1_007211-T1 8340
EbroNfe1_007214-T1 102
EbroNfe1_007219-T1 250
EbroNfe1_007223-T1 4394
EbroNfe1_007225-T1 5834
EbroNfe1_007227-T1 1514
EbroNfe1_007231-T1 3312
EbroNfe1_007235-T1 9572
EbroNfe1_007236-T1 12264
EbroNfe1_007240-T1 17536
EbroNfe1_007242-T1 21486
EbroNfe1_007243-T1 26514
EbroNfe1_007244-T1 31024
EbroNfe1_007245-T1 36602
EbroNfe1_007246-T1 34035
EbroNfe1_007247-T1 31546
EbroNfe1_007249-T1 27611
EbroNfe1_007251-T1 24043
EbroNfe1_007253-T1 22237
EbroNfe1_007254-T1 17974
EbroNfe1_007255-T1 14248
EbroNfe1_007256-T1 13117
EbroNfe1_007258-T1 10221
EbroNfe1_007259-T1 9394
EbroNfe1_007261-T1 4238
EbroNfe1_007262-T1 2829
EbroNfe1_007263-T1 992
EbroNfe1_007282-T1 3616
EbroNfe1_007284-T1 5325
EbroNfe1_007286-T1 2958
EbroNfe1_007288-T1 1684
EbroNfe1_007290-T1 168
EbroNfe1_007302-T1 333
EbroNfe1_007304-T1 3995
EbroNfe1_007305-T1 6383
EbroNfe1_007306-T1 7264
EbroNfe1_007307-T1 10500
EbroNfe1_007308-T1 12548
EbroNfe1_007309-T1 10913
EbroNfe1_007310-T1 8091
EbroNfe1_007311-T1 1454
EbroNfe1_007317-T1 2931
EbroNfe1_007318-T1 7617
EbroNfe1_007320-T1 10424
EbroNfe1_007322-T1 16357
EbroNfe1_007325-T1 18411
EbroNfe1_007326-T1 21026
EbroNfe1_007328-T1 21494
EbroNfe1_007329-T1 17463
EbroNfe1_007332-T1 15499
EbroNfe1_007333-T1 13301
EbroNfe1_007335-T1 9313
EbroNfe1_007339-T1 3002
EbroNfe1_007340-T1 220
EbroNfe1_007348-T1 187
EbroNfe1_007352-T1 275
EbroNfe1_007353-T1 221
EbroNfe1_007356-T1 405
EbroNfe1_007357-T1 806
EbroNfe1_007361-T1 401
EbroNfe1_007362-T1 1577
EbroNfe1_007364-T1 916
EbroNfe1_007376-T1 299
EbroNfe1_007378-T1 4850
EbroNfe1_007382-T1 12113
EbroNfe1_007385-T1 9133
EbroNfe1_007386-T1 7379
EbroNfe1_007389-T1 3504
EbroNfe1_007390-T1 343
EbroNfe1_007393-T1 992
EbroNfe1_007394-T1 4888
EbroNfe1_007395-T1 2369
EbroNfe1_007396-T1 875
EbroNfe1_007398-T1 321
EbroNfe1_007400-T1 2909
EbroNfe1_007402-T1 4415
EbroNfe1_007403-T1 5650
EbroNfe1_007406-T1 8272
EbroNfe1_007408-T1 11364
EbroNfe1_007410-T1 11049
EbroNfe1_007411-T1 9622
EbroNfe1_007412-T1 7065
EbroNfe1_007413-T1 5688
EbroNfe1_007414-T1 4667
EbroNfe1_007415-T1 2157
EbroNfe1_007416-T1 572
EbroNfe1_007430-T1 2576
EbroNfe1_007431-T1 3911
EbroNfe1_007433-T1 7549
EbroNfe1_007436-T1 6037
EbroNfe1_007438-T1 3306
EbroNfe1_007439-T1 794
EbroNfe1_007456-T1 999
EbroNfe1_007458-T1 3098
EbroNfe1_007460-T1 1410
EbroNfe1_007463-T1 352
EbroNfe1_007466-T1 2110
EbroNfe1_007467-T1 3331
EbroNfe1_007469-T1 9405
EbroNfe1_007470-T1 11624
EbroNfe1_007474-T1 7591
EbroNfe1_007475-T1 3733
EbroNfe1_007477-T1 2479
EbroNfe1_007478-T1 481
EbroNfe1_007486-T1 766
EbroNfe1_007487-T1 1881
EbroNfe1_007489-T1 2916
EbroNfe1_007491-T1 6493
EbroNfe1_007496-T1 12064
EbroNfe1_007498-T1 9588
EbroNfe1_007499-T1 7050
EbroNfe1_007502-T1 3296
EbroNfe1_007505-T1 579
EbroNfe1_007507-T1 2128
EbroNfe1_007520-T1 1477
EbroNfe1_007522-T1 4902
EbroNfe1_007523-T1 8545
EbroNfe1_007527-T1 12951
EbroNfe1_007529-T1 15335
EbroNfe1_007531-T1 17062
EbroNfe1_007532-T1 21884
EbroNfe1_007533-T1 24761
EbroNfe1_007535-T1 29916
EbroNfe1_007536-T1 28933
EbroNfe1_007537-T1 26823
EbroNfe1_007538-T1 25940
EbroNfe1_007539-T1 25263
EbroNfe1_007540-T1 23648
EbroNfe1_007541-T1 18735
EbroNfe1_007544-T1 15253
EbroNfe1_007545-T1 13865
EbroNfe1_007546-T1 12158
EbroNfe1_007547-T1 9073
EbroNfe1_007550-T1 4583
EbroNfe1_007551-T1 2132
EbroNfe1_007559-T1 2754
EbroNfe1_007560-T1 13680
EbroNfe1_007561-T1 18170
EbroNfe1_007562-T1 19184
EbroNfe1_007563-T1 20380
EbroNfe1_007564-T1 23642
EbroNfe1_007565-T1 29869
EbroNfe1_007566-T1 30862
EbroNfe1_007567-T1 33389
EbroNfe1_007568-T1 34461
EbroNfe1_007569-T1 35923
EbroNfe1_007570-T1 34006
EbroNfe1_007571-T1 31577
EbroNfe1_007572-T1 27398
EbroNfe1_007574-T1 21283
EbroNfe1_007576-T1 19906
EbroNfe1_007577-T1 19155
EbroNfe1_007578-T1 18389
EbroNfe1_007579-T1 16648
EbroNfe1_007580-T1 15981
EbroNfe1_007581-T1 14479
EbroNfe1_007582-T1 11595
EbroNfe1_007584-T1 9511
EbroNfe1_007588-T1 1598
EbroNfe1_007600-T1 369
EbroNfe1_007601-T1 2288
EbroNfe1_007604-T1 645
EbroNfe1_007608-T1 411
EbroNfe1_007610-T1 2909
EbroNfe1_007612-T1 4268
EbroNfe1_007615-T1 6158
EbroNfe1_007617-T1 4892
EbroNfe1_007621-T1 1594
EbroNfe1_007631-T1 4578
EbroNfe1_007634-T1 6418
EbroNfe1_007636-T1 8259
EbroNfe1_007637-T1 9537
EbroNfe1_007640-T1 12120
EbroNfe1_007641-T1 13719
EbroNfe1_007644-T1 16987
EbroNfe1_007645-T1 19463
EbroNfe1_007647-T1 23570
EbroNfe1_007650-T1 25267
EbroNfe1_007651-T1 26423
EbroNfe1_007652-T1 27340
EbroNfe1_007654-T1 26334
EbroNfe1_007656-T1 24326
EbroNfe1_007657-T1 20329
EbroNfe1_007659-T1 19497
EbroNfe1_007660-T1 16679
EbroNfe1_007662-T1 11668
EbroNfe1_007665-T1 5467
EbroNfe1_007667-T1 3853
EbroNfe1_007672-T1 2844
EbroNfe1_007673-T1 1512
EbroNfe1_007680-T1 738
EbroNfe1_007682-T1 2058
EbroNfe1_007683-T1 568
EbroNfe1_007696-T1 462
EbroNfe1_007697-T1 299
EbroNfe1_007698-T1 185
EbroNfe1_007699-T1 1480
EbroNfe1_007700-T1 4546
EbroNfe1_007701-T1 4328
EbroNfe1_007702-T1 1553
EbroNfe1_007703-T1 1836
EbroNfe1_007704-T1 2658
EbroNfe1_007705-T1 4733
EbroNfe1_007706-T1 5104
EbroNfe1_000001-T1 1403
EbroNfe1_000003-T1 3767
EbroNfe1_000004-T1 5046
EbroNfe1_000009-T1 4426
EbroNfe1_000014-T1 677
EbroNfe1_000028-T1 188
EbroNfe1_000029-T1 58
EbroNfe1_000051-T1 931
EbroNfe1_000052-T1 4300
EbroNfe1_000054-T1 6225
EbroNfe1_000056-T1 3140
EbroNfe1_000057-T1 1567
EbroNfe1_000078-T1 1154
EbroNfe1_000079-T1 2193
EbroNfe1_000081-T1 3769
EbroNfe1_000083-T1 1962
EbroNfe1_000087-T1 178
EbroNfe1_000169-T1 535
EbroNfe1_000173-T1 2890
EbroNfe1_000180-T1 6276
EbroNfe1_000182-T1 7879
EbroNfe1_000185-T1 11185
EbroNfe1_000188-T1 14031
EbroNfe1_000191-T1 18120
EbroNfe1_000193-T1 20330
EbroNfe1_000196-T1 18318
EbroNfe1_000199-T1 16810
EbroNfe1_000200-T1 11482
EbroNfe1_000205-T1 9374
EbroNfe1_000207-T1 7354
EbroNfe1_000209-T1 3332
EbroNfe1_000211-T1 867
EbroNfe1_000231-T1 2191
EbroNfe1_000233-T1 4618
EbroNfe1_000236-T1 8955
EbroNfe1_000239-T1 10583
EbroNfe1_000245-T1 13353
EbroNfe1_000247-T1 11464
EbroNfe1_000250-T1 8171
EbroNfe1_000254-T1 6090
EbroNfe1_000262-T1 4049
EbroNfe1_000264-T1 1853
EbroNfe1_000268-T1 1257
EbroNfe1_000270-T1 119
EbroNfe1_000294-T1 637
EbroNfe1_000296-T1 2406
EbroNfe1_000300-T1 6461
EbroNfe1_000301-T1 7401
EbroNfe1_000303-T1 6714
EbroNfe1_000306-T1 4825
EbroNfe1_000312-T1 2810
EbroNfe1_000316-T1 1715
EbroNfe1_000319-T1 749
EbroNfe1_000330-T1 2790
EbroNfe1_000331-T1 3868
EbroNfe1_000333-T1 5577
EbroNfe1_000336-T1 7893
EbroNfe1_000340-T1 5031
EbroNfe1_000350-T1 800
EbroNfe1_000370-T1 335
EbroNfe1_000377-T1 4894
EbroNfe1_000379-T1 7133
EbroNfe1_000384-T1 5861
EbroNfe1_000388-T1 3367
EbroNfe1_000392-T1 0
EbroNfe1_000408-T1 674
EbroNfe1_000419-T1 452
EbroNfe1_000427-T1 5987
EbroNfe1_000434-T1 11670
EbroNfe1_000436-T1 13295
EbroNfe1_000439-T1 15014
EbroNfe1_000442-T1 17709
EbroNfe1_000444-T1 18715
EbroNfe1_000446-T1 20629
EbroNfe1_000452-T1 18354
EbroNfe1_000455-T1 16058
EbroNfe1_000458-T1 12287
EbroNfe1_000463-T1 8023
EbroNfe1_000467-T1 6427
EbroNfe1_000468-T1 4790
EbroNfe1_000470-T1 3275
EbroNfe1_000473-T1 785
EbroNfe1_000577-T1 1031
EbroNfe1_000582-T1 2192
EbroNfe1_000636-T1 839
EbroNfe1_000638-T1 2040
EbroNfe1_000642-T1 6055
EbroNfe1_000645-T1 7935
EbroNfe1_000646-T1 9885
EbroNfe1_000650-T1 11202
EbroNfe1_000654-T1 13987
EbroNfe1_000656-T1 16169
EbroNfe1_000660-T1 18001
EbroNfe1_000662-T1 19366
EbroNfe1_000663-T1 21199
EbroNfe1_000665-T1 23089
EbroNfe1_000666-T1 23848
EbroNfe1_000667-T1 25374
EbroNfe1_000670-T1 29684
EbroNfe1_000671-T1 28016
EbroNfe1_000674-T1 25691
EbroNfe1_000677-T1 22197
EbroNfe1_000682-T1 15214
EbroNfe1_000683-T1 12492
EbroNfe1_000685-T1 9361
EbroNfe1_000688-T1 2560
EbroNfe1_000691-T1 851
EbroNfe1_000729-T1 165
EbroNfe1_000735-T1 446
EbroNfe1_000737-T1 1908
EbroNfe1_000740-T1 4443
EbroNfe1_000744-T1 9237
EbroNfe1_000747-T1 12155
EbroNfe1_000750-T1 13044
EbroNfe1_000756-T1 18895
EbroNfe1_000759-T1 20139
EbroNfe1_000761-T1 21353
EbroNfe1_000766-T1 25775
EbroNfe1_000775-T1 31556
EbroNfe1_000777-T1 30207
EbroNfe1_000780-T1 27989
EbroNfe1_000783-T1 26509
EbroNfe1_000785-T1 23906
EbroNfe1_000787-T1 22802
EbroNfe1_000790-T1 20293
EbroNfe1_000801-T1 13190
EbroNfe1_000804-T1 10687
EbroNfe1_000809-T1 7525
EbroNfe1_000813-T1 5201
EbroNfe1_000816-T1 2945
EbroNfe1_000818-T1 300
EbroNfe1_000839-T1 1722
EbroNfe1_000842-T1 2737
EbroNfe1_000844-T1 6719
EbroNfe1_000849-T1 9548
EbroNfe1_000851-T1 11146
EbroNfe1_000852-T1 12068
EbroNfe1_000855-T1 15151
EbroNfe1_000856-T1 17454
EbroNfe1_000860-T1 19144
EbroNfe1_000862-T1 21387
EbroNfe1_000865-T1 23718
EbroNfe1_000867-T1 26121
EbroNfe1_000869-T1 24347
EbroNfe1_000871-T1 21749
EbroNfe1_000873-T1 18261
EbroNfe1_000874-T1 15830
EbroNfe1_000876-T1 10422
EbroNfe1_000880-T1 6483
EbroNfe1_000886-T1 2973
EbroNfe1_000889-T1 1040
